490,-6.2,439.1,876.8,1323.7,1703.8,16.9,605.1,1210.5,1804.1,2521.7,11.2,79.8,125.5,170.0,229.4,43.2,1102.3,2295.5,3350.3,4577.8
491,-28.8,420.0,833.8,1247.4,1622.9,8.9,599.7,1236.8,1886.5,2592.1,-5.1,72.1,107.2,185.7,227.1,21.1,1091.1,2293.3,3339.8,4596.8
492,-52.5,399.5,789.9,1167.3,1543.9,-1.0,590.6,1258.9,1969.1,2658.9,-22.5,63.4,87.8,201.1,222.8,-4.0,1077.3,2290.4,3326.7,4616.0
493,-49.8,384.4,763.9,1129.4,1512.5,15.2,626.2,1321.0,2087.9,2793.4,-21.8,66.5,94.1,202.8,234.0,-18.8,1102.7,2344.6,3405.0,4743.9
494,-21.0,374.8,755.8,1132.9,1527.8,57.1,706.1,1422.6,2242.3,2994.6,-3.4,81.4,125.8,190.9,260.4,-23.6,1166.8,2455.2,3573.4,4979.3
495,5.1,365.4,748.5,1135.7,1541.7,92.5,784.7,1527.0,2401.5,3204.8,12.8,93.7,154.6,180.5,285.5,-28.1,1230.4,2568.8,3750.4,5221.4
496,-3.8,360.1,751.0,1129.0,1537.4,47.1,847.3,1667.2,2619.7,3527.9,0.2,73.0,146.8,190.0,295.5,-28.2,1287.8,2721.0,4035.6,5548.3
497,-12.7,354.8,753.5,1122.3,1533.0,1.7,909.9,1807.4,2837.9,3851.0,-12.3,52.4,139.1,199.4,305.5,-28.3,1345.1,2873.2,4320.8,5875.3
498,-19.2,367.8,766.8,1139.9,1548.6,-2.4,990.3,1995.1,3137.6,4266.3,-22.1,64.6,150.8,237.6,331.2,-20.4,1451.2,3101.8,4669.6,6331.2
499,-24.4,390.5,785.9,1170.7,1575.1,15.9,1080.2,2208.3,3481.4,4731.3,-30.4,94.5,173.1,291.4,365.3,-8.1,1583.5,3371.8,5052.6,6856.8
500,-24.8,411.9,814.5,1202.1,1617.0,29.5,1182.9,2431.4,3834.5,5205.2,-25.6,123.5,197.8,338.6,396.8,3.6,1718.9,3658.5,5460.1,7406.7
