600,44.7,2794.3,26159.8,29009.0,73.4,2841.2,23131.2,26143.4,29.5,2444.1,16393.2,18984.2,
601,24.3,2506.2,26463.0,28993.8,78.9,2569.4,23348.0,26061.1,32.7,2216.2,16549.4,18908.6,
602,33.9,2272.3,26665.9,28996.3,58.9,2314.2,23605.8,26026.9,35.8,1991.4,16749.1,18844.2,
603,43.5,2038.4,26868.7,28998.7,38.8,2059.0,23863.6,25992.6,38.8,1766.5,16948.7,18779.7,
604,90.4,1821.9,27100.7,28982.0,54.0,1900.3,24061.2,26036.2,58.4,1601.9,17013.6,18721.7,
605,140.2,1606.7,27334.9,28963.8,72.0,1749.3,24254.0,26086.0,79.3,1442.0,17067.8,18664.2,
606,95.4,1430.4,27415.6,28858.6,67.9,1533.0,24288.0,25926.9,55.9,1283.9,17085.0,18514.2,
607,21.1,1266.4,27448.4,28726.2,57.0,1296.4,24272.4,25702.8,18.6,1126.4,17090.7,18335.5,
608,8.1,1116.6,27502.5,28612.9,48.3,1155.6,24319.9,25567.1,8.6,995.1,17138.3,18249.7,
609,35.1,976.3,27570.3,28512.1,41.1,1077.5,24408.7,25489.2,16.5,881.0,17213.5,18224.6,
610,49.2,853.7,27630.4,28440.2,31.7,965.9,24480.2,25390.7,25.5,782.7,17252.1,18151.5,
611,47.4,752.6,27680.9,28403.1,19.7,813.5,24530.6,25267.4,35.8,703.6,17246.7,18020.2,
612,40.7,655.7,27628.6,28246.3,13.3,684.9,24485.1,25078.6,44.7,631.6,17215.3,17851.5,
613,22.7,568.1,27343.3,27818.1,19.4,610.2,24222.5,24741.4,50.6,576.0,17125.0,17598.2,
614,10.6,490.1,27086.2,27441.2,23.8,539.3,23979.7,24443.1,54.5,521.1,17026.6,17378.5,
615,28.0,459.5,26970.0,27321.8,19.7,487.9,23836.7,24340.4,48.3,470.8,16886.9,17327.2,
616,45.9,427.9,26855.4,27203.1,17.0,436.0,23692.7,24234.8,43.0,419.6,16748.5,17272.5,
617,80.7,367.9,26785.0,27106.5,55.6,371.4,23517.5,24043.2,62.8,344.4,16646.1,17117.0,
618,115.4,307.9,26714.6,27010.0,94.2,306.8,23342.3,23851.6,82.7,269.3,16543.7,16961.4,
619,58.2,261.4,26506.6,26782.0,56.2,244.5,23235.7,23624.1,69.6,261.1,16443.6,16833.7,
620,-8.7,216.4,26284.1,26540.2,10.2,182.4,23136.3,23392.9,53.1,259.9,16343.7,16708.9,
621,-19.0,158.0,26151.7,26400.9,-7.5,169.3,23088.5,23310.1,49.5,204.1,16252.0,16611.3,
622,-13.7,95.8,26044.1,26290.1,-17.3,169.7,23055.0,23268.4,49.4,133.1,16162.5,16521.3,
623,22.0,113.7,25947.4,26174.3,-2.9,169.0,23001.8,23195.6,42.0,118.6,16129.7,16444.1,
624,72.9,171.7,25856.0,26056.2,23.4,167.7,22939.0,23107.3,30.8,132.1,16125.2,16373.4,
625,73.2,173.6,25758.9,25934.3,24.5,157.7,22838.8,23030.7,30.3,132.5,16074.8,16336.0,
626,33.4,131.2,25657.3,25809.6,5.7,140.9,22708.9,22963.3,38.4,122.6,15988.1,16325.2,
627,15.4,119.2,25592.1,25718.0,0.2,137.5,22614.4,22901.6,46.3,123.5,15949.3,16277.6,
628,23.6,143.7,25570.8,25666.0,10.6,150.1,22562.1,22846.9,54.3,137.6,15968.2,16185.7,
629,45.3,164.3,25526.8,25614.9,15.6,154.8,22538.4,22796.5,72.7,150.0,15966.2,16087.0,
630,91.2,177.9,25442.0,25565.2,10.8,145.3,22566.2,22753.7,110.1,159.2,15926.7,15976.0,
631,115.9,180.9,25344.1,25498.9,17.2,141.6,22542.8,22673.8,127.7,153.0,15876.5,15902.2,
632,82.3,154.7,25209.8,25386.8,54.3,154.2,22378.4,22491.6,91.3,104.4,15797.1,15931.0,
633,58.1,131.5,25074.4,25270.5,83.1,161.7,22233.1,22327.0,61.5,70.7,15716.8,15922.1,
634,75.7,121.5,24933.2,25135.6,74.6,146.3,22173.6,22241.4,61.5,104.2,15632.3,15743.7,
635,93.1,119.2,24784.1,24989.7,69.3,135.5,22089.6,22148.9,63.0,134.1,15541.4,15576.4,
636,109.0,183.7,24566.2,24748.3,90.9,164.6,21793.0,21996.7,77.5,132.4,15394.5,15505.6,
637,125.0,244.5,24349.0,24508.6,111.5,192.0,21500.6,21841.6,91.1,129.8,15247.9,15431.8,
638,145.8,189.3,24152.2,24322.1,100.3,164.7,21344.3,21598.7,73.0,94.9,15113.7,15262.0,
639,166.7,134.0,23955.5,24135.6,89.1,137.4,21187.9,21355.9,54.8,60.1,14979.5,15092.2,
640,103.8,156.4,23629.2,23813.7,69.8,124.4,20935.0,21083.7,40.7,122.4,14772.1,14929.3,
641,37.8,181.8,23298.2,23486.8,50.3,111.9,20678.5,20810.5,26.6,188.4,14562.0,14766.7,
642,18.1,197.5,23010.3,23172.5,67.6,78.0,20382.8,20534.8,37.8,134.7,14365.3,14553.4,
643,3.2,212.2,22727.0,22859.6,88.9,41.9,20083.0,20258.9,51.7,68.4,14170.0,14334.8,
644,50.6,181.1,22372.8,22503.2,76.0,36.9,19841.8,19989.3,76.7,69.8,13985.6,14110.3,
645,108.9,142.0,22006.2,22139.1,57.1,37.4,19610.8,19720.7,103.5,83.0,13803.0,13884.8,
646,122.9,104.9,21571.3,21661.8,51.4,85.2,19145.9,19291.5,76.6,90.7,13499.8,13641.2,
647,125.9,68.3,21119.7,21156.8,48.9,144.6,18623.6,18823.1,36.5,96.9,13167.1,13393.2,
648,120.5,78.8,20742.2,20759.1,58.6,124.8,18268.1,18485.3,65.9,102.8,12943.9,13121.6,
649,112.6,104.2,20387.8,20394.9,72.2,80.1,17964.7,18188.3,116.9,108.6,12754.8,12842.7,
650,92.1,92.4,19959.4,19990.8,76.5,49.5,17619.5,17820.4,68.5,63.4,12481.6,12534.9,
651,67.0,66.7,19503.4,19571.7,77.3,24.0,17258.6,17425.8,-17.2,-0.9,12176.8,12216.3,
652,29.6,32.8,19057.1,19133.9,73.3,-3.4,16844.4,16954.3,-32.4,-24.6,11854.6,11993.7,
653,-13.0,-4.7,18615.0,18687.9,67.3,-31.6,16407.2,16449.6,-17.0,-30.7,11524.9,11812.8,
654,-13.2,2.1,18206.3,18289.4,55.4,-18.8,15992.4,16082.3,14.8,-0.0,11281.0,11535.8,
655,7.0,30.2,17813.7,17913.6,40.6,13.7,15588.4,15780.9,54.5,48.3,11078.3,11212.8,
656,28.1,52.6,17413.4,17522.0,74.9,31.3,15293.4,15502.5,88.1,66.6,10885.7,10981.4,
657,49.6,72.0,17009.2,17122.2,134.5,41.3,15054.6,15236.0,118.7,69.3,10698.3,10797.2,
658,68.7,35.6,16642.0,16764.0,141.6,58.7,14753.7,14894.9,122.1,56.2,10487.3,10585.7,
659,86.5,-30.9,16294.8,16428.2,120.4,80.3,14419.5,14513.6,110.9,34.6,10263.7,10359.7,
660,88.7,-24.2,15954.5,16013.0,113.3,64.2,14087.7,14197.9,121.0,17.9,10048.6,10132.9,
661,82.5,22.5,15617.9,15554.3,113.9,27.7,13757.3,13918.2,142.7,4.0,9838.2,9905.8,
662,109.6,53.4,15294.3,15258.4,134.8,43.7,13498.6,13668.0,138.9,-0.6,9667.8,9696.0,
663,154.6,75.7,14977.7,15050.4,166.6,87.9,13278.5,13433.8,121.2,-0.2,9519.1,9495.6,
664,154.4,58.8,14725.4,14805.1,137.9,58.6,13040.8,13149.5,118.0,-11.0,9374.9,9356.1,
665,130.6,21.7,14506.3,14540.6,78.0,-8.8,12794.1,12839.3,122.3,-27.7,9233.2,9248.3,
666,103.3,36.0,14232.6,14307.7,78.1,-9.6,12614.3,12653.7,78.7,-12.1,9063.8,9125.1,
667,74.2,75.1,13932.5,14090.1,107.2,21.7,12466.8,12528.2,11.9,19.2,8881.1,8994.5,
668,72.9,74.3,13752.6,13899.6,124.8,26.3,12289.1,12360.2,30.3,18.5,8715.3,8845.7,
669,83.8,56.1,13625.1,13721.0,137.4,19.2,12098.2,12173.8,85.9,3.8,8556.9,8689.0,
670,93.6,20.8,13409.2,13495.6,137.7,7.8,11861.8,11985.4,106.4,10.5,8386.4,8530.0,
671,103.0,-21.0,13159.8,13252.4,133.2,-5.3,11608.0,11796.2,113.4,25.3,8211.3,8370.2,
672,93.5,9.6,12936.8,13013.7,139.1,6.2,11360.0,11551.3,107.9,71.4,8061.8,8260.4,
673,78.1,63.2,12722.3,12776.5,148.4,25.5,11113.9,11288.8,98.4,127.3,7920.2,8166.5,
674,40.8,9.3,12501.9,12522.6,106.7,-10.5,10992.2,11128.2,79.0,52.5,7774.9,7997.8,
675,-1.9,-71.3,12280.1,12264.6,52.3,-60.3,10901.7,10993.0,57.0,-55.0,7628.6,7810.3,
676,62.0,-40.8,12117.8,12101.2,61.5,-21.4,10702.9,10873.7,71.7,-52.1,7535.2,7638.0,
677,145.1,9.7,11966.2,11954.8,82.0,33.5,10484.6,10757.3,92.9,-29.4,7451.5,7468.3,
678,114.2,84.0,11762.5,11771.4,116.9,39.8,10261.2,10448.0,91.1,-12.5,7334.3,7446.2,
679,70.6,160.9,11553.0,11584.1,153.4,40.8,10037.3,10117.5,86.7,3.9,7213.6,7440.2,
680,82.2,110.1,11340.3,11307.7,119.7,52.3,9890.4,9954.0,141.5,35.9,7045.1,7183.8,
681,96.6,56.6,11125.3,11029.1,86.1,64.4,9743.9,9798.3,196.2,66.9,6875.1,6921.2,
682,133.7,90.3,10835.5,10794.0,153.0,87.3,9500.1,9684.1,162.6,44.9,6719.2,6795.6,
683,160.6,116.4,10551.3,10561.1,205.9,107.1,9256.4,9553.5,128.8,29.1,6566.2,6675.1,
684,95.4,74.3,10316.5,10347.0,134.9,98.4,9013.8,9276.2,92.7,69.3,6439.9,6600.7,
685,45.3,42.2,10099.8,10125.9,77.2,91.1,8804.2,9024.5,74.7,99.8,6319.6,6522.8,
686,63.4,56.1,9965.2,9873.6,80.2,90.0,8745.3,8889.6,139.4,85.9,6226.7,6428.9,
687,91.1,86.3,9804.8,9666.8,99.7,87.6,8656.6,8741.5,172.9,72.8,6132.5,6306.2,
688,145.6,161.4,9573.0,9585.5,164.7,81.7,8485.7,8556.8,120.2,61.9,6035.0,6104.2,
689,170.7,192.5,9350.1,9441.5,184.6,87.5,8292.4,8378.8,85.8,66.1,5938.9,5952.4,
690,143.1,144.7,9143.0,9185.5,124.1,114.4,8059.1,8212.8,84.0,97.5,5845.4,5890.6,
691,109.5,121.4,8948.8,9007.4,92.7,108.1,7899.7,8038.9,103.1,105.7,5722.2,5820.0,
692,68.8,127.3,8770.0,8922.0,96.1,62.4,7828.2,7855.7,146.9,86.4,5563.8,5739.0,
693,72.4,133.3,8568.7,8737.7,111.2,79.1,7655.0,7641.0,140.6,91.0,5428.6,5570.0,
694,110.6,139.4,8349.7,8476.2,135.4,144.5,7402.5,7401.6,95.1,114.3,5311.5,5332.3,
695,107.3,116.6,8143.2,8269.6,143.1,146.3,7199.2,7233.0,85.3,113.5,5150.9,5200.1,
696,83.9,79.7,7942.9,8089.8,143.0,117.1,7019.8,7098.6,92.8,101.1,4969.2,5119.1,
697,30.3,99.9,7657.6,7774.7,142.1,74.3,6826.0,6896.7,69.7,104.2,4822.1,4969.6,
698,-31.2,135.3,7349.8,7423.9,140.9,28.0,6628.5,6677.0,38.6,111.3,4684.1,4802.1,
699,-34.5,128.0,7173.2,7285.2,94.9,18.6,6465.8,6497.7,41.9,96.2,4539.1,4665.3,
700,-28.0,118.9,7007.0,7166.2,48.7,17.9,6306.2,6332.4,50.5,81.4,4397.2,4535.0,
701,67.7,152.5,6806.0,7048.7,84.8,127.1,6143.6,6377.6,102.9,113.4,4331.9,4480.1,
702,144.6,178.2,6604.7,6905.7,117.0,208.4,5954.6,6355.2,148.0,151.8,4256.4,4413.5,
703,138.0,169.1,6401.7,6649.0,131.6,166.1,5647.7,6031.5,160.1,218.9,4135.1,4294.8,
704,127.7,173.1,6205.3,6412.1,139.6,144.3,5432.2,5747.6,154.1,241.7,3987.5,4164.0,
705,109.5,204.0,6022.2,6216.0,134.0,164.8,5405.1,5545.8,110.6,173.6,3785.7,4008.5,
706,109.5,167.3,5807.1,5981.0,133.6,165.4,5279.8,5386.3,110.6,121.8,3635.4,3841.3,
707,129.4,56.7,5557.0,5703.2,139.1,144.2,5046.9,5273.1,158.3,88.0,3541.8,3661.3,
708,130.4,44.3,5323.6,5520.9,112.1,170.6,4863.6,5064.5,144.2,77.7,3464.4,3562.6,
709,120.4,88.8,5100.1,5393.7,66.3,224.4,4709.0,4800.7,94.5,81.0,3396.6,3511.0,
710,110.4,119.5,4990.2,5213.8,74.7,192.1,4532.8,4639.9,97.4,124.3,3243.1,3395.7,
711,100.4,146.8,4909.4,5020.4,96.9,137.6,4351.2,4505.4,113.8,177.8,3067.7,3264.1,
712,158.0,155.3,4723.9,4851.2,135.6,149.9,4182.5,4369.9,110.2,133.8,3002.8,3117.9,
713,203.4,154.1,4546.2,4678.3,158.8,154.0,4018.4,4229.4,99.4,92.2,2931.0,2979.9,
714,161.2,98.4,4438.2,4478.0,84.9,95.2,3880.1,4058.8,49.6,86.5,2793.9,2894.6,
715,141.6,73.3,4326.8,4331.2,43.5,78.5,3775.9,3896.2,23.2,105.0,2677.3,2822.0,
716,169.2,112.3,4208.3,4296.0,69.8,150.0,3743.2,3750.2,45.5,174.1,2603.9,2776.0,
717,144.3,137.8,4034.8,4162.2,68.0,187.6,3588.4,3580.9,42.7,195.5,2465.3,2644.2,
718,69.4,150.7,3809.2,3934.5,39.2,193.0,3317.3,3389.3,16.0,171.3,2264.9,2431.0,
719,82.3,157.4,3674.8,3791.8,65.2,130.6,3186.8,3324.2,63.6,171.0,2244.1,2380.2,
720,131.4,161.6,3578.1,3684.1,113.9,40.3,3114.3,3311.5,142.0,180.5,2297.5,2396.6,
721,41.8,116.3,3413.5,3549.4,31.4,40.2,3000.7,3055.2,9.4,77.9,2125.0,2280.3,
722,-50.7,80.2,3246.4,3404.5,-55.2,49.9,2879.1,2800.2,-122.7,-19.9,1943.1,2147.8,
723,-60.7,150.4,3112.2,3203.6,-74.7,65.5,2727.5,2738.4,-92.9,3.7,1859.7,1993.3,
724,-12.9,207.4,2991.7,3045.7,-47.4,88.9,2593.6,2704.0,-25.0,36.5,1790.8,1882.3,
725,151.4,237.5,2898.6,2974.6,74.1,128.1,2495.5,2725.0,120.0,88.1,1751.1,1859.3,
726,169.8,234.5,2779.1,2909.7,101.2,146.1,2426.7,2615.0,169.8,142.9,1727.2,1855.1,
727,69.9,204.7,2638.2,2850.0,51.6,147.0,2381.4,2398.8,142.4,200.5,1716.1,1866.0,
728,8.9,95.4,2598.8,2649.5,9.4,85.9,2292.2,2252.2,91.4,93.5,1649.1,1755.9,
729,-40.0,-34.7,2586.2,2410.7,-29.8,8.0,2191.7,2126.8,33.9,-56.6,1566.1,1612.4,
730,-11.8,-35.8,2439.9,2287.3,-6.4,-9.2,2166.8,2106.7,-7.1,37.6,1461.5,1531.6,
731,10.8,-12.2,2312.0,2205.8,25.1,-6.4,2125.0,2059.5,-33.7,122.4,1388.6,1500.5,
732,17.0,84.1,2238.6,2248.0,80.5,55.7,2033.4,1932.0,-17.4,179.2,1408.9,1616.4,
733,29.9,107.0,2206.4,2233.5,81.2,57.2,1976.9,1876.5,17.1,215.6,1385.7,1592.2,
734,49.4,56.6,2215.6,2162.3,27.2,-1.7,1955.4,1892.9,69.8,231.6,1318.7,1428.0,
735,151.7,127.8,2143.2,2175.7,93.8,122.8,1900.5,1978.0,140.7,180.2,1393.1,1399.1,
736,278.6,236.6,2044.6,2215.7,197.9,305.0,1835.1,2083.0,215.5,108.2,1511.2,1414.7,
737,195.1,139.8,1991.3,2138.6,138.7,269.9,1802.5,1969.3,121.9,167.3,1391.2,1436.7,
738,114.7,78.4,1953.9,2048.7,78.1,208.4,1767.6,1858.9,42.3,187.2,1271.7,1421.5,
739,42.2,109.2,1957.8,1925.3,14.0,78.4,1726.6,1757.2,-1.1,105.0,1153.5,1309.5,
740,129.4,108.4,1925.6,1865.7,4.3,59.1,1665.7,1732.2,7.7,67.9,1159.0,1254.6,
741,347.3,81.9,1863.9,1858.3,39.2,130.8,1588.6,1770.1,59.3,67.7,1265.7,1246.3,
742,246.0,91.3,1852.8,1907.4,110.7,196.7,1576.3,1792.4,86.7,82.6,1254.7,1220.9,
743,84.0,103.1,1844.8,1951.5,172.7,232.3,1576.9,1796.8,102.2,95.6,1212.9,1199.0,
744,-34.3,75.3,1778.5,1863.9,100.8,39.0,1572.7,1687.1,62.8,68.7,1121.2,1233.4,
745,-105.8,48.3,1710.5,1754.9,43.3,-79.3,1497.9,1609.7,34.9,35.2,1047.2,1193.1,
746,-108.3,22.2,1640.0,1614.4,7.0,-86.9,1318.8,1580.0,23.8,-8.1,999.1,1042.6,
747,-1.9,-8.7,1627.7,1654.9,64.8,-32.6,1338.4,1688.8,50.3,12.7,1023.4,1067.1,
748,149.8,-40.5,1640.4,1772.1,161.7,48.4,1442.2,1855.1,92.4,61.1,1078.2,1165.7,
749,106.5,117.1,1685.4,1836.7,78.6,205.4,1486.1,1736.3,69.9,148.4,1084.6,1166.4,
750,86.4,191.8,1712.7,1831.8,57.4,304.6,1531.3,1634.3,53.9,204.6,1096.9,1144.8,
751,116.3,86.4,1701.3,1676.4,170.8,278.4,1579.7,1568.7,52.0,193.3,1121.7,1075.0,
752,118.8,72.0,1622.2,1687.5,175.4,257.0,1488.9,1559.1,79.8,183.9,1063.0,1039.5,
753,105.3,110.4,1503.7,1795.5,116.7,238.3,1316.9,1582.2,125.0,175.6,955.8,1024.0,
754,77.8,212.3,1515.3,1702.2,172.5,269.0,1353.8,1449.9,150.1,228.3,1068.1,1202.3,
755,75.5,281.4,1535.9,1601.3,223.8,267.7,1382.8,1380.9,165.9,266.8,1142.4,1291.0,
756,138.6,260.3,1563.5,1505.3,250.2,179.9,1367.1,1490.5,160.4,262.8,1094.9,1130.7,
757,196.0,200.4,1535.1,1470.6,214.6,162.5,1259.8,1492.9,165.6,207.7,978.2,1011.8,
758,249.8,116.8,1472.4,1473.6,140.9,188.2,1096.3,1429.3,177.3,121.3,819.0,918.4,
759,164.3,162.8,1408.4,1528.2,200.4,238.3,1084.7,1399.5,164.9,229.6,862.2,939.1,
760,66.5,180.4,1348.2,1525.8,200.3,232.7,1105.3,1332.5,135.5,285.8,868.0,944.8,
761,-45.9,122.9,1296.7,1391.0,54.8,100.1,1184.1,1179.6,70.3,207.7,771.9,906.7,
762,-25.2,145.0,1252.1,1301.6,12.1,77.4,1168.8,1118.0,93.5,179.9,797.1,902.1,
763,62.0,206.1,1208.5,1239.2,21.0,112.2,1109.1,1107.0,160.2,178.4,881.9,916.2,
764,110.3,204.7,1069.6,1341.5,10.1,219.7,1184.9,1267.5,173.4,211.4,884.0,994.2,
765,142.9,193.1,1020.3,1401.4,34.9,251.5,1155.0,1259.0,152.4,189.8,858.5,997.0,
766,151.3,165.6,1110.9,1395.0,115.2,165.2,960.1,986.9,78.1,83.2,789.9,882.4,
767,131.8,151.8,1035.4,1211.7,0.4,160.9,901.3,942.7,-6.5,82.6,662.7,768.1,
768,123.6,136.5,934.6,1032.6,-123.4,182.9,888.0,977.3,-65.0,120.5,576.6,687.1,
769,235.6,87.7,990.9,1207.3,61.9,211.6,896.0,1062.1,52.6,192.4,846.6,804.7,
770,205.1,67.5,1020.7,1245.7,96.5,180.7,894.5,1070.3,99.5,216.1,875.9,833.7,
771,47.3,73.1,1026.9,1162.4,-3.4,96.4,884.3,1010.0,83.2,196.8,690.1,783.6,
772,-62.8,206.6,1051.5,1113.9,-43.5,182.0,891.5,958.2,3.4,208.8,673.9,737.5,
773,-59.2,266.3,1088.0,1089.3,-29.3,240.0,896.0,985.2,-23.2,170.8,675.9,695.8,
774,180.0,143.1,1147.0,1109.3,90.2,206.7,891.5,1179.8,76.5,19.4,685.4,662.8,
775,178.2,151.8,1084.2,1048.8,141.6,171.4,883.8,1042.3,102.3,69.0,725.9,738.2,
776,93.7,220.5,992.3,976.3,155.8,143.1,895.7,825.1,103.9,178.3,759.5,827.2,
777,76.6,350.4,1019.8,1029.5,97.5,166.6,1045.1,929.0,133.9,169.7,669.6,730.2,
778,207.5,392.9,967.7,1120.5,158.7,281.5,1065.8,1128.8,214.5,202.6,676.8,724.4,
779,460.7,363.5,849.8,1242.9,318.7,471.8,980.3,1407.7,337.1,269.8,764.3,794.2,
780,232.0,189.4,803.2,1122.4,109.7,326.7,892.5,1114.3,224.3,254.0,664.9,792.3,
